time_s,d0,d1
0.0001303,0,1
0.0001304,0,1
0.0001305,0,1
0.0001306,0,1
0.0001307,0,1
0.0001308,0,1
0.0001309,0,1
0.000131,0,0
0.0001311,0,0
0.0001312,0,0
0.0001313,0,0
0.0001314,0,0
0.0001315,0,0
0.0001316,0,0
0.0001317,0,0
0.0001318,0,0
0.0001319,0,0
0.000132,0,0
0.0001321,0,0
0.0001322,0,0
0.0001323,0,0
0.0001324,0,0
0.0001325,0,0
0.0001326,0,0
0.0001327,0,0
0.0001328,0,0
0.0001329,0,0
0.000133,0,0
0.0001331,0,0
0.0001332,0,0
0.0001333,0,0
0.0001334,0,0
0.0001335,0,0
0.0001336,0,0
0.0001337,0,0
0.0001338,0,0
0.0001339,0,0
0.000134,0,0
0.0001341,0,0
0.0001342,0,0
0.0001343,0,0
0.0001344,0,0
0.0001345,0,0
0.0001346,0,0
0.0001347,0,0
0.0001348,0,0
0.0001349,0,0
0.000135,0,0
0.0001351,0,0
0.0001352,0,0
0.0001353,0,0
0.0001354,0,0
0.0001355,0,0
0.0001356,0,0
0.0001357,0,0
0.0001358,0,0
0.0001359,0,0
0.000136,0,0
0.0001361,0,0
0.0001362,0,0
0.0001363,0,0
0.0001364,0,1
0.0001365,0,1
0.0001366,0,1
0.0001367,0,1
0.0001368,0,1
0.0001369,0,1
0.000137,0,1
0.0001371,0,1
0.0001372,0,1
0.0001373,0,1
0.0001374,0,1
0.0001375,0,1
0.0001376,0,1
0.0001377,0,1
0.0001378,0,1
0.0001379,0,1
0.000138,0,1
0.0001381,0,1
0.0001382,0,1
0.0001383,0,1
0.0001384,0,1
0.0001385,0,1
0.0001386,0,1
0.0001387,0,1
0.0001388,0,1
0.0001389,0,1
0.000139,0,1
0.0001391,0,1
0.0001392,0,1
0.0001393,0,1
0.0001394,0,1
0.0001395,0,1
0.0001396,0,1
0.0001397,0,1
0.0001398,0,1
0.0001399,0,1
0.00014,0,1
0.0001401,0,1
0.0001402,0,1
0.0001403,0,1
0.0001404,0,1
0.0001405,0,1
0.0001406,0,1
0.0001407,0,1
0.0001408,0,1
0.0001409,0,1
0.000141,0,1
0.0001411,0,1
0.0001412,0,1
0.0001413,0,1
0.0001414,0,1
0.0001415,0,0
0.0001416,0,0
0.0001417,0,0
0.0001418,0,0
0.0001419,0,0
0.000142,0,0
0.0001421,0,0
0.0001422,0,0
0.0001423,0,0
0.0001424,0,0
0.0001425,0,0
0.0001426,0,0
0.0001427,0,0
0.0001428,0,0
0.0001429,0,0
0.000143,0,0
0.0001431,0,0
0.0001432,0,0
0.0001433,0,0
0.0001434,0,0
0.0001435,0,0
0.0001436,0,0
0.0001437,0,0
0.0001438,0,0
0.0001439,0,0
0.000144,0,0
0.0001441,0,0
0.0001442,0,0
0.0001443,0,0
0.0001444,0,0
0.0001445,0,0
0.0001446,0,0
0.0001447,0,0
0.0001448,0,0
0.0001449,0,0
0.000145,0,0
0.0001451,0,0
0.0001452,0,0
0.0001453,0,0
0.0001454,0,0
0.0001455,0,0
0.0001456,0,0
0.0001457,0,0
0.0001458,0,0
0.0001459,0,0
0.000146,0,0
0.0001461,0,0
0.0001462,0,0
0.0001463,0,0
0.0001464,0,0
0.0001465,0,0
0.0001466,0,0
0.0001467,0,0
0.0001468,0,0
0.0001469,0,1
0.000147,0,1
0.0001471,0,1
0.0001472,0,1
0.0001473,0,1
0.0001474,0,1
0.0001475,0,1
0.0001476,0,1
0.0001477,0,1
0.0001478,0,1
0.0001479,0,1
0.000148,0,1
0.0001481,0,1
0.0001482,0,1
0.0001483,0,1
0.0001484,0,1
0.0001485,0,1
0.0001486,0,1
0.0001487,0,1
0.0001488,0,1
0.0001489,0,1
0.000149,0,1
0.0001491,0,1
0.0001492,0,1
0.0001493,0,1
0.0001494,0,1
0.0001495,0,1
0.0001496,0,1
0.0001497,0,1
0.0001498,0,1
0.0001499,0,1
0.00015,0,1
0.0001501,0,1
0.0001502,0,1
0.0001503,0,1
0.0001504,0,1
0.0001505,0,1
0.0001506,0,1
0.0001507,0,1
0.0001508,0,1
0.0001509,0,1
0.000151,0,1
0.0001511,0,1
0.0001512,0,1
0.0001513,0,1
0.0001514,0,1
0.0001515,0,1
0.0001516,0,1
0.0001517,0,1
0.0001518,0,1
0.0001519,0,1
0.000152,0,0
0.0001521,0,0
0.0001522,0,0
0.0001523,0,0
0.0001524,0,0
0.0001525,0,0
0.0001526,0,0
0.0001527,0,0
0.0001528,0,0
0.0001529,0,0
0.000153,0,0
0.0001531,0,0
0.0001532,0,0
0.0001533,0,0
0.0001534,0,0
0.0001535,0,0
0.0001536,0,0
0.0001537,0,0
0.0001538,0,0
0.0001539,0,0
0.000154,0,0
0.0001541,0,0
0.0001542,0,0
0.0001543,0,0
0.0001544,0,0
0.0001545,0,0
0.0001546,0,0
0.0001547,0,0
0.0001548,0,0
0.0001549,0,0
0.000155,0,0
0.0001551,0,0
0.0001552,0,0
0.0001553,0,0
0.0001554,0,0
0.0001555,0,0
0.0001556,0,0
0.0001557,0,0
0.0001558,0,0
0.0001559,0,0
0.000156,0,0
0.0001561,0,0
0.0001562,0,0
0.0001563,0,0
0.0001564,0,0
0.0001565,0,0
0.0001566,0,0
0.0001567,0,0
0.0001568,0,0
0.0001569,0,0
0.000157,0,0
0.0001571,0,0
0.0001572,0,0
0.0001573,0,0
0.0001574,0,1
0.0001575,0,1
0.0001576,0,1
0.0001577,0,1
0.0001578,0,1
0.0001579,0,1
0.000158,0,1
0.0001581,0,1
0.0001582,0,1
0.0001583,0,1
0.0001584,0,1
0.0001585,0,1
0.0001586,0,1
0.0001587,0,1
0.0001588,0,1
0.0001589,0,1
0.000159,0,1
0.0001591,0,1
0.0001592,0,1
0.0001593,0,1
0.0001594,0,1
0.0001595,0,1
0.0001596,0,1
0.0001597,0,1
0.0001598,0,1
0.0001599,0,1
0.00016,0,1
0.0001601,0,1
0.0001602,0,1
0.0001603,0,1
0.0001604,0,1
0.0001605,0,1
0.0001606,0,1
0.0001607,0,1
0.0001608,0,1
0.0001609,0,1
0.000161,0,1
0.0001611,0,1
0.0001612,0,1
0.0001613,0,1
0.0001614,0,1
0.0001615,0,1
0.0001616,0,1
0.0001617,0,1
0.0001618,0,1
0.0001619,0,1
0.000162,0,1
0.0001621,0,1
0.0001622,0,1
0.0001623,0,1
0.0001624,0,1
0.0001625,0,0
0.0001626,0,0
0.0001627,0,0
0.0001628,0,0
0.0001629,0,0
0.000163,0,0
0.0001631,0,0
0.0001632,0,0
0.0001633,0,0
0.0001634,0,0
0.0001635,0,0
0.0001636,0,0
0.0001637,0,0
0.0001638,0,0
0.0001639,0,0
0.000164,0,0
0.0001641,0,0
0.0001642,0,0
0.0001643,0,0
0.0001644,0,0
0.0001645,0,0
0.0001646,0,0
0.0001647,0,0
0.0001648,0,0
0.0001649,0,0
0.000165,0,0
0.0001651,0,0
0.0001652,0,0
0.0001653,0,0
0.0001654,0,0
0.0001655,0,0
0.0001656,0,0
0.0001657,0,0
0.0001658,0,0
0.0001659,0,0
0.000166,0,0
0.0001661,0,0
0.0001662,0,0
0.0001663,0,0
0.0001664,0,0
0.0001665,0,0
0.0001666,0,0
0.0001667,0,0
0.0001668,0,0
0.0001669,0,0
0.000167,0,0
0.0001671,0,0
0.0001672,0,0
0.0001673,0,0
0.0001674,0,0
0.0001675,0,0
0.0001676,0,0
0.0001677,0,0
0.0001678,0,0
0.0001679,0,1
0.000168,0,1
0.0001681,0,1
0.0001682,0,1
0.0001683,0,1
0.0001684,0,1
0.0001685,0,1
0.0001686,0,1
0.0001687,0,1
0.0001688,0,1
0.0001689,0,1
0.000169,0,1
0.0001691,0,1
0.0001692,0,1
0.0001693,0,1
0.0001694,0,1
0.0001695,0,1
0.0001696,0,1
0.0001697,0,1
0.0001698,0,1
0.0001699,0,1
0.00017,0,1
0.0001701,0,1
0.0001702,0,1
0.0001703,0,1
0.0001704,0,1
0.0001705,0,1
0.0001706,0,1
0.0001707,0,1
0.0001708,0,1
0.0001709,0,1
0.000171,0,1
0.0001711,0,1
0.0001712,0,1
0.0001713,0,1
0.0001714,0,1
0.0001715,0,1
0.0001716,0,1
0.0001717,0,1
0.0001718,0,1
0.0001719,0,1
0.000172,0,1
0.0001721,0,1
0.0001722,0,1
0.0001723,0,1
0.0001724,0,1
0.0001725,0,1
0.0001726,0,1
0.0001727,0,1
0.0001728,0,1
0.0001729,0,1
0.000173,0,0
0.0001731,0,0
0.0001732,0,0
0.0001733,0,0
0.0001734,0,0
0.0001735,0,0
0.0001736,0,0
0.0001737,0,0
0.0001738,0,0
0.0001739,0,0
0.000174,0,0
0.0001741,0,0
0.0001742,0,0
0.0001743,0,0
0.0001744,0,0
0.0001745,0,0
0.0001746,0,0
0.0001747,0,0
0.0001748,0,0
0.0001749,0,0
0.000175,0,0
0.0001751,0,0
0.0001752,0,0
0.0001753,0,0
0.0001754,0,0
0.0001755,0,0
0.0001756,0,0
0.0001757,0,0
0.0001758,0,0
0.0001759,1,0
0.000176,1,0
0.0001761,1,0
0.0001762,1,0
0.0001763,1,0
0.0001764,1,0
0.0001765,1,0
0.0001766,1,0
0.0001767,1,0
0.0001768,1,0
0.0001769,1,0
0.000177,1,0
0.0001771,1,0
0.0001772,1,0
0.0001773,1,0
0.0001774,1,0
0.0001775,1,0
0.0001776,1,0
0.0001777,1,0
0.0001778,1,0
0.0001779,1,0
0.000178,1,0
0.0001781,1,0
0.0001782,1,0
0.0001783,1,0
0.0001784,1,1
0.0001785,1,1
0.0001786,1,1
0.0001787,1,1
0.0001788,1,1
0.0001789,1,1
0.000179,1,1
0.0001791,1,1
0.0001792,1,1
0.0001793,1,1
0.0001794,1,1
0.0001795,1,1
0.0001796,1,1
0.0001797,1,1
0.0001798,1,1
0.0001799,1,1
0.00018,1,1
0.0001801,1,1
0.0001802,1,1
0.0001803,1,1
0.0001804,1,1
0.0001805,1,1
0.0001806,1,1
0.0001807,1,1
0.0001808,1,1
0.0001809,1,1
0.000181,1,1
0.0001811,1,1
0.0001812,1,1
0.0001813,1,1
0.0001814,1,1
0.0001815,1,1
0.0001816,1,1
0.0001817,1,1
0.0001818,1,1
0.0001819,1,1
0.000182,1,1
0.0001821,1,1
0.0001822,1,1
0.0001823,1,1
0.0001824,1,1
0.0001825,1,1
0.0001826,1,1
0.0001827,1,1
0.0001828,1,1
0.0001829,1,1
0.000183,1,1
0.0001831,1,1
0.0001832,1,1
0.0001833,1,1
0.0001834,1,1
0.0001835,1,0
0.0001836,1,0
0.0001837,1,0
0.0001838,0,0
0.0001839,0,0
0.000184,0,0
0.0001841,0,0
0.0001842,0,0
0.0001843,0,0
0.0001844,0,0
0.0001845,0,0
0.0001846,0,0
0.0001847,0,0
0.0001848,0,0
0.0001849,0,0
0.000185,0,0
0.0001851,0,0
0.0001852,0,0
0.0001853,0,0
0.0001854,0,0
0.0001855,0,0
0.0001856,0,0
0.0001857,0,0
0.0001858,0,0
0.0001859,0,0
0.000186,0,0
0.0001861,0,0
0.0001862,0,0
0.0001863,0,0
0.0001864,0,0
0.0001865,0,0
0.0001866,0,0
0.0001867,0,0
0.0001868,0,0
0.0001869,0,0
0.000187,0,0
0.0001871,0,0
0.0001872,0,0
0.0001873,0,0
0.0001874,0,0
0.0001875,0,0
0.0001876,0,0
0.0001877,0,0
0.0001878,0,0
0.0001879,0,0
0.000188,0,0
0.0001881,0,0
0.0001882,0,0
0.0001883,0,0
0.0001884,0,0
0.0001885,0,0
0.0001886,0,0
0.0001887,0,0
0.0001888,0,0
0.0001889,0,1
0.000189,0,1
0.0001891,0,1
0.0001892,0,1
0.0001893,0,1
0.0001894,0,1
0.0001895,0,1
0.0001896,0,1
0.0001897,0,1
0.0001898,0,1
0.0001899,0,1
0.00019,0,1
0.0001901,0,1
0.0001902,0,1
0.0001903,0,1
0.0001904,0,1
0.0001905,0,1
0.0001906,0,1
0.0001907,0,1
0.0001908,0,1
0.0001909,0,1
0.000191,0,1
0.0001911,0,1
0.0001912,0,1
0.0001913,0,1
0.0001914,0,1
0.0001915,0,1
0.0001916,0,1
0.0001917,0,1
0.0001918,0,1
0.0001919,0,1
0.000192,0,1
0.0001921,0,1
0.0001922,0,1
0.0001923,0,1
0.0001924,0,1
0.0001925,0,1
0.0001926,0,1
0.0001927,0,1
0.0001928,0,1
0.0001929,0,1
0.000193,0,1
0.0001931,0,1
0.0001932,0,1
0.0001933,0,1
0.0001934,0,1
0.0001935,0,1
0.0001936,0,1
0.0001937,0,1
0.0001938,0,1
0.0001939,0,1
0.000194,0,0
0.0001941,0,0
0.0001942,0,0
0.0001943,0,0
0.0001944,0,0
0.0001945,1,0
0.0001946,1,0
0.0001947,1,0
0.0001948,1,0
0.0001949,1,0
0.000195,1,0
0.0001951,1,0
0.0001952,1,0
0.0001953,1,0
0.0001954,1,0
0.0001955,1,0
0.0001956,1,0
0.0001957,1,0
0.0001958,1,0
0.0001959,1,0
0.000196,1,0
0.0001961,1,0
0.0001962,1,0
0.0001963,1,0
0.0001964,1,0
0.0001965,0,0
0.0001966,0,0
0.0001967,0,0
0.0001968,0,0
0.0001969,0,0
0.000197,0,0
0.0001971,0,0
0.0001972,0,0
0.0001973,0,0
0.0001974,0,0
0.0001975,0,0
0.0001976,0,0
0.0001977,0,0
0.0001978,0,0
0.0001979,0,0
0.000198,0,0
0.0001981,0,0
0.0001982,0,0
0.0001983,0,0
0.0001984,0,0
0.0001985,0,0
0.0001986,0,0
0.0001987,0,0
0.0001988,0,0
0.0001989,0,0
0.000199,0,0
0.0001991,0,0
0.0001992,0,0
0.0001993,0,0
0.0001994,0,1
0.0001995,0,1
0.0001996,0,1
0.0001997,0,1
0.0001998,0,1
0.0001999,0,1
0.0002,0,1
0.0002001,0,1
0.0002002,0,1
0.0002003,0,1
0.0002004,0,1
0.0002005,0,1
0.0002006,0,1
0.0002007,0,1
0.0002008,0,1
0.0002009,0,1
0.000201,0,1
0.0002011,0,1
0.0002012,0,1
0.0002013,0,1
0.0002014,0,1
0.0002015,0,1
0.0002016,0,1
0.0002017,0,1
0.0002018,0,1
0.0002019,0,1
0.000202,0,1
0.0002021,0,1
0.0002022,0,1
0.0002023,0,1
0.0002024,0,1
0.0002025,0,1
0.0002026,0,1
0.0002027,0,1
0.0002028,0,1
0.0002029,0,1
0.000203,0,1
0.0002031,0,1
0.0002032,0,1
0.0002033,0,1
0.0002034,0,1
0.0002035,0,1
0.0002036,0,1
0.0002037,0,1
0.0002038,0,1
0.0002039,0,1
0.000204,0,1
0.0002041,0,1
0.0002042,0,1
0.0002043,0,1
0.0002044,0,1
0.0002045,0,0
0.0002046,0,0
0.0002047,0,0
0.0002048,0,0
0.0002049,0,0
0.000205,0,0
0.0002051,0,0
0.0002052,0,0
0.0002053,0,0
0.0002054,0,0
0.0002055,0,0
0.0002056,0,0
0.0002057,0,0
0.0002058,0,0
0.0002059,0,0
0.000206,0,0
0.0002061,0,0
0.0002062,0,0
0.0002063,0,0
0.0002064,0,0
0.0002065,0,0
0.0002066,0,0
0.0002067,0,0
0.0002068,0,0
0.0002069,0,0
0.000207,0,0
0.0002071,0,0
0.0002072,0,0
0.0002073,0,0
0.0002074,0,0
0.0002075,0,0
0.0002076,0,0
0.0002077,0,0
0.0002078,0,0
0.0002079,0,0
0.000208,0,0
0.0002081,0,0
0.0002082,0,0
0.0002083,0,0
0.0002084,0,0
0.0002085,0,0
0.0002086,0,0
0.0002087,0,0
0.0002088,0,0
0.0002089,0,0
0.000209,0,0
0.0002091,0,0
0.0002092,0,0
0.0002093,0,0
0.0002094,0,0
0.0002095,0,0
0.0002096,0,0
0.0002097,0,0
0.0002098,0,0
0.0002099,0,0
0.00021,0,1
0.0002101,0,1
0.0002102,0,1
0.0002103,0,1
0.0002104,0,1
0.0002105,0,1
0.0002106,0,1
0.0002107,0,1
0.0002108,0,1
0.0002109,0,1
0.000211,0,1
0.0002111,0,1
0.0002112,0,1
0.0002113,0,1
0.0002114,0,1
0.0002115,0,1
0.0002116,0,1
0.0002117,0,1
0.0002118,0,1
0.0002119,0,1
0.000212,0,1
0.0002121,0,1
0.0002122,0,1
0.0002123,0,1
0.0002124,0,1
0.0002125,0,1
0.0002126,0,1
0.0002127,0,1
0.0002128,0,1
0.0002129,0,1
0.000213,0,1
0.0002131,0,1
0.0002132,0,1
0.0002133,0,1
0.0002134,0,1
0.0002135,0,1
0.0002136,0,1
0.0002137,0,1
0.0002138,0,1
0.0002139,0,1
0.000214,0,1
0.0002141,0,1
0.0002142,0,1
0.0002143,0,1
0.0002144,0,1
0.0002145,0,1
0.0002146,0,1
0.0002147,0,1
0.0002148,0,1
0.0002149,0,1
0.000215,0,0
0.0002151,0,0
0.0002152,0,0
0.0002153,0,0
0.0002154,0,0
0.0002155,0,0
0.0002156,0,0
0.0002157,0,0
0.0002158,0,0
0.0002159,0,0
0.000216,0,0
0.0002161,0,0
0.0002162,0,0
0.0002163,0,0
0.0002164,0,0
0.0002165,0,0
0.0002166,0,0
0.0002167,0,0
0.0002168,0,0
0.0002169,0,0
0.000217,0,0
0.0002171,0,0
0.0002172,0,0
0.0002173,0,0
0.0002174,0,0
0.0002175,0,0
0.0002176,0,0
0.0002177,0,0
0.0002178,0,0
0.0002179,0,0
0.000218,0,0
0.0002181,0,0
0.0002182,0,0
0.0002183,0,0
0.0002184,0,0
0.0002185,0,0
0.0002186,0,0
0.0002187,0,0
0.0002188,0,0
0.0002189,0,0
0.000219,0,0
0.0002191,0,0
0.0002192,0,0
0.0002193,0,0
0.0002194,0,0
0.0002195,0,0
0.0002196,0,0
0.0002197,0,0
0.0002198,0,0
0.0002199,0,0
0.00022,0,0
0.0002201,0,0
0.0002202,0,0
0.0002203,0,0
0.0002204,0,0
0.0002205,0,1
0.0002206,0,1
0.0002207,0,1
0.0002208,0,1
0.0002209,0,1
0.000221,0,1
0.0002211,0,1
0.0002212,0,1
0.0002213,0,1
0.0002214,0,1
0.0002215,0,1
0.0002216,0,1
0.0002217,0,1
0.0002218,0,1
0.0002219,0,1
0.000222,0,1
0.0002221,0,1
0.0002222,0,1
0.0002223,0,1
0.0002224,0,1
0.0002225,0,1
0.0002226,0,1
0.0002227,0,1
0.0002228,0,1
0.0002229,0,1
0.000223,0,1
0.0002231,0,1
0.0002232,0,1
0.0002233,0,1
0.0002234,0,1
0.0002235,0,1
0.0002236,0,1
0.0002237,0,1
0.0002238,0,1
0.0002239,0,1
0.000224,0,1
0.0002241,0,1
0.0002242,0,1
0.0002243,0,1
0.0002244,0,1
0.0002245,0,1
0.0002246,0,1
0.0002247,0,1
0.0002248,0,1
0.0002249,0,1
0.000225,0,1
0.0002251,0,1
0.0002252,0,1
0.0002253,0,1
0.0002254,0,1
0.0002255,0,0
0.0002256,0,0
0.0002257,0,0
0.0002258,0,0
0.0002259,0,0
0.000226,0,0
0.0002261,0,0
0.0002262,0,0
0.0002263,0,0
0.0002264,0,0
0.0002265,0,0
0.0002266,0,0
0.0002267,0,0
0.0002268,0,0
0.0002269,0,0
0.000227,0,0
0.0002271,0,0
0.0002272,0,0
0.0002273,0,0
0.0002274,0,0
0.0002275,0,0
0.0002276,0,0
0.0002277,0,0
0.0002278,0,0
0.0002279,0,0
0.000228,0,0
0.0002281,0,0
0.0002282,0,0
0.0002283,0,0
0.0002284,0,0
0.0002285,0,0
0.0002286,0,0
0.0002287,0,0
0.0002288,0,0
0.0002289,0,0
0.000229,0,0
0.0002291,0,0
0.0002292,0,0
0.0002293,0,0
0.0002294,0,0
0.0002295,0,0
0.0002296,0,0
0.0002297,0,0
0.0002298,0,0
0.0002299,0,0
0.00023,0,0
0.0002301,0,0
0.0002302,0,0
0.0002303,0,0
0.0002304,0,0
0.0002305,0,0
0.0002306,0,0
0.0002307,0,0
0.0002308,0,0
0.0002309,0,0
0.000231,0,1
0.0002311,0,1
0.0002312,0,1
0.0002313,0,1
0.0002314,0,1
0.0002315,0,1
0.0002316,0,1
0.0002317,0,1
0.0002318,0,1
0.0002319,0,1
0.000232,0,1
0.0002321,0,1
0.0002322,0,1
0.0002323,0,1
0.0002324,0,1
0.0002325,0,1
0.0002326,0,1
0.0002327,0,1
0.0002328,0,1
0.0002329,0,1
0.000233,0,1
0.0002331,0,1
0.0002332,0,1
0.0002333,0,1
0.0002334,0,1
0.0002335,0,1
0.0002336,0,1
0.0002337,0,1
0.0002338,0,1
0.0002339,0,1
0.000234,0,1
0.0002341,0,1
0.0002342,0,1
0.0002343,0,1
0.0002344,0,1
0.0002345,0,1
0.0002346,0,1
0.0002347,0,1
0.0002348,0,1
0.0002349,0,1
0.000235,0,1
0.0002351,0,1
0.0002352,0,1
0.0002353,0,1
0.0002354,0,1
0.0002355,0,1
0.0002356,0,1
0.0002357,0,1
0.0002358,0,1
0.0002359,0,1
0.000236,0,0
0.0002361,0,0
0.0002362,0,0
0.0002363,0,0
0.0002364,0,0
0.0002365,0,0
0.0002366,0,0
0.0002367,0,0
0.0002368,0,0
0.0002369,0,0
0.000237,0,0
0.0002371,0,0
0.0002372,0,0
0.0002373,0,0
0.0002374,0,0
0.0002375,0,0
0.0002376,0,0
0.0002377,0,0
0.0002378,0,0
0.0002379,0,0
0.000238,0,0
0.0002381,0,0
0.0002382,0,0
0.0002383,0,0
0.0002384,0,0
0.0002385,0,0
0.0002386,0,0
0.0002387,0,0
0.0002388,0,0
0.0002389,0,0
0.000239,1,0
0.0002391,1,0
0.0002392,1,0
0.0002393,1,0
0.0002394,1,0
0.0002395,1,0
0.0002396,1,0
0.0002397,1,0
0.0002398,1,0
0.0002399,1,0
0.00024,1,0
0.0002401,1,0
0.0002402,1,0
0.0002403,1,0
0.0002404,1,0
0.0002405,1,0
0.0002406,1,0
0.0002407,1,0
0.0002408,1,0
0.0002409,1,0
0.000241,1,0
0.0002411,1,0
0.0002412,1,0
0.0002413,1,0
0.0002414,1,0
0.0002415,1,1
0.0002416,1,1
0.0002417,1,1
0.0002418,1,1
0.0002419,1,1
0.000242,1,1
0.0002421,1,1
0.0002422,1,1
0.0002423,1,1
0.0002424,1,1
0.0002425,1,1
0.0002426,1,1
0.0002427,1,1
0.0002428,1,1
0.0002429,1,1
0.000243,1,1
0.0002431,1,1
0.0002432,1,1
0.0002433,1,1
0.0002434,1,1
0.0002435,1,1
0.0002436,1,1
0.0002437,1,1
0.0002438,1,1
0.0002439,1,1
0.000244,1,1
0.0002441,1,1
0.0002442,1,1
0.0002443,1,1
0.0002444,1,1
0.0002445,1,1
0.0002446,1,1
0.0002447,1,1
0.0002448,1,1
0.0002449,1,1
0.000245,1,1
0.0002451,1,1
0.0002452,1,1
0.0002453,1,1
0.0002454,1,1
0.0002455,1,1
0.0002456,1,1
0.0002457,1,1
0.0002458,1,1
0.0002459,1,1
0.000246,1,1
0.0002461,1,1
0.0002462,1,1
0.0002463,1,1
0.0002464,1,1
0.0002465,1,0
0.0002466,1,0
0.0002467,1,0
0.0002468,1,0
0.0002469,1,0
0.000247,1,0
0.0002471,1,0
0.0002472,1,0
0.0002473,1,0
0.0002474,1,0
0.0002475,1,0
0.0002476,1,0
0.0002477,1,0
0.0002478,1,0
0.0002479,1,0
0.000248,1,0
0.0002481,1,0
0.0002482,1,0
0.0002483,1,0
0.0002484,1,0
0.0002485,1,0
0.0002486,1,0
0.0002487,1,0
0.0002488,1,0
0.0002489,1,0
0.000249,1,0
0.0002491,1,0
0.0002492,1,0
0.0002493,1,0
0.0002494,1,0
0.0002495,1,0
0.0002496,1,0
0.0002497,1,0
0.0002498,1,0
0.0002499,1,0
0.00025,1,0
0.0002501,1,0
0.0002502,1,0
0.0002503,1,0
0.0002504,1,0
0.0002505,1,0
0.0002506,1,0
0.0002507,1,0
0.0002508,1,0
0.0002509,1,0
0.000251,1,0
0.0002511,1,0
0.0002512,1,0
0.0002513,1,0
0.0002514,1,0
0.0002515,1,0
0.0002516,1,0
0.0002517,1,0
0.0002518,1,0
0.0002519,1,0
0.000252,1,1
0.0002521,1,1
0.0002522,1,1
0.0002523,1,1
0.0002524,1,1
0.0002525,1,1
0.0002526,1,1
0.0002527,1,1
0.0002528,1,1
0.0002529,1,1
0.000253,1,1
0.0002531,1,1
0.0002532,1,1
0.0002533,1,1
0.0002534,1,1
0.0002535,1,1
0.0002536,1,1
0.0002537,1,1
0.0002538,1,1
0.0002539,1,1
0.000254,1,1
0.0002541,1,1
0.0002542,1,1
0.0002543,1,1
0.0002544,1,1
0.0002545,1,1
0.0002546,1,1
0.0002547,1,1
0.0002548,1,1
0.0002549,1,1
0.000255,1,1
0.0002551,1,1
0.0002552,1,1
0.0002553,1,1
0.0002554,1,1
0.0002555,1,1
0.0002556,1,1
0.0002557,1,1
0.0002558,1,1
0.0002559,1,1
0.000256,1,1
0.0002561,1,1
0.0002562,1,1
0.0002563,1,1
0.0002564,1,1
0.0002565,1,1
0.0002566,1,1
0.0002567,1,1
0.0002568,1,1
0.0002569,1,1
0.000257,1,0
0.0002571,1,0
0.0002572,1,0
0.0002573,1,0
0.0002574,1,0
0.0002575,1,0
0.0002576,1,0
0.0002577,1,0
0.0002578,1,0
0.0002579,1,0
0.000258,1,0
0.0002581,1,0
0.0002582,1,0
0.0002583,1,0
0.0002584,1,0
0.0002585,1,0
0.0002586,1,0
0.0002587,1,0
0.0002588,1,0
0.0002589,1,0
0.000259,1,0
0.0002591,1,0
0.0002592,1,0
0.0002593,1,0
0.0002594,1,0
0.0002595,1,0
0.0002596,1,0
0.0002597,1,0
0.0002598,1,0
0.0002599,1,0
0.00026,1,0
0.0002601,1,0
0.0002602,1,0
0.0002603,1,0
0.0002604,1,0
0.0002605,1,0
0.0002606,1,0
0.0002607,1,0
0.0002608,1,0
0.0002609,1,0
0.000261,1,0
0.0002611,1,0
0.0002612,1,0
0.0002613,1,0
0.0002614,1,0
0.0002615,1,0
0.0002616,1,0
0.0002617,1,0
0.0002618,1,0
0.0002619,1,0
0.000262,1,0
0.0002621,1,0
0.0002622,1,0
0.0002623,1,0
0.0002624,1,0
0.0002625,1,1
0.0002626,1,1
0.0002627,1,1
0.0002628,1,1
0.0002629,1,1
0.000263,1,1
0.0002631,1,1
0.0002632,1,1
0.0002633,1,1
0.0002634,1,1
0.0002635,1,1
0.0002636,1,1
0.0002637,1,1
0.0002638,1,1
0.0002639,1,1
0.000264,1,1
0.0002641,1,1
0.0002642,1,1
0.0002643,1,1
0.0002644,1,1
0.0002645,1,1
0.0002646,1,1
0.0002647,1,1
0.0002648,1,1
0.0002649,1,1
0.000265,1,1
0.0002651,1,1
0.0002652,1,1
0.0002653,1,1
0.0002654,1,1
0.0002655,1,1
0.0002656,1,1
0.0002657,1,1
0.0002658,1,1
0.0002659,1,1
0.000266,1,1
0.0002661,1,1
0.0002662,1,1
0.0002663,1,1
0.0002664,1,1
0.0002665,1,1
0.0002666,1,1
0.0002667,1,1
0.0002668,1,1
0.0002669,1,1
0.000267,1,1
0.0002671,1,1
0.0002672,1,1
0.0002673,1,1
0.0002674,1,1
0.0002675,1,0
0.0002676,1,0
0.0002677,1,0
0.0002678,1,0
0.0002679,1,0
0.000268,1,0
0.0002681,1,0
0.0002682,1,0
0.0002683,1,0
0.0002684,1,0
0.0002685,1,0
0.0002686,1,0
0.0002687,1,0
0.0002688,1,0
0.0002689,1,0
0.000269,1,0
0.0002691,1,0
0.0002692,1,0
0.0002693,1,0
0.0002694,1,0
0.0002695,1,0
0.0002696,1,0
0.0002697,1,0
0.0002698,1,0
0.0002699,1,0
0.00027,1,0
0.0002701,1,0
0.0002702,1,0
0.0002703,1,0
0.0002704,1,0
0.0002705,1,0
0.0002706,1,0
0.0002707,1,0
0.0002708,1,0
0.0002709,1,0
0.000271,1,0
0.0002711,1,0
0.0002712,1,0
0.0002713,1,0
0.0002714,1,0
0.0002715,1,0
